Spearman_ρ_YL_Active_Fe	p-value_YL_Active_Fe	adjust_p_value_YL_Active_Fe	Spearman_ρ_Available_Fe	p-value_Available_Fe	adjust_p_value_Available_Fe	lm.R2_YL_Active_Fe	lm.adj.R2_YL_Active_Fe	lm.p.value_YL_Active_Fe	intercept_YL_Active_Fe	slope_YL_Active_Fe	lm.R2_Available_Fe	lm.adj.R2_Available_Fe	lm.p.value_Available_Fe	intercept_Available_Fe	slope_Available_Fe
uncultured_f__Solirubrobacteraceae	0.135581279727136	0.527596418160245	0.819646130024788	0.19588223252263	0.358972071835773	0.608312132543323	0.0161945461211388	-0.0285238836006276	0.553469194520364	-0.000717176428565112	0.000127122883250456	0.0330943100515287	-0.0108559485824928	0.394896872167592	-0.00380530880324035	0.00100351565246674
uncultured_f__Sphingobacteriaceae	0.196327001268864	0.357860239794718	0.719304585665	0.406531279892647	0.0486828282131624	0.298958925388237	0.0710674866905201	0.0288432815400892	0.207953493667002	0.0143074337717579	0.00253722851001102	0.136869426876148	0.0976362190068815	0.0751713714142951	-0.0448247000765915	0.0194439936133388
uncultured_f__Sporichthyaceae	0.0300522904618555	0.88913631721688	0.957883970609938	0.042474431637105	0.84377925331049	0.921689184365291	0.00776274231933339	-0.037338951211606	0.682255504082078	0.102040588857599	0.00233384157535114	0.0026945541728429	-0.0426375115465734	0.809641843200214	0.0916910495803577	0.0075930347552214
uncultured_f__Steroidobacteraceae	0.259067526343563	0.221549889717473	0.591113961075982	0.282401118895683	0.181213699105677	0.482616497073482	0.0989777774576	0.0580222218874908	0.134315636245779	-0.000269766856354877	0.00301726567143883	0.0606155900161767	0.0179162986532756	0.246166136189034	-0.0274396063705342	0.0130390218279155
uncultured_f__Sutterellaceae	-0.389315059255968	0.060054174840525	0.396357553947465	-0.376244360199962	0.069976193648844	0.342774011076759	0.116889320992754	0.076747926492425	0.102004715412	0.0809939268194007	-0.00397636037953282	0.093218024822426	0.0520006623143545	0.146836456537472	0.127178572888725	-0.0196090434672191
uncultured_f__Symbiobacteraceae	-0.0753229331817419	0.726485692117198	0.896666395585597	-0.045203592120607	0.833873446779616	0.915654380264131	0.00320730231422461	-0.0421014566714923	0.792670915078577	0.00256424635706955	-0.000141440825259586	0.00466086207815727	-0.0405818260091992	0.751265350878453	0.00525140106243715	-0.000941555879653653
uncultured_f__Unknown_Family	-0.0257813334955652	0.904816482182429	0.966473482671862	-0.397855682758183	0.0541818264478018	0.31826661039211	0.0101613548019159	-0.034831310888906	0.639306481320624	0.00346780893814161	-0.000185146822775508	0.143970859036072	0.105060443537711	0.067446292093719	0.0181793891737071	-0.00384845041090122
uncultured_f__Verrucomicrobiaceae	-0.316356319363316	0.132047325518951	0.456437174352107	-0.226017960603035	0.288250631627814	0.568343226511444	0.130567365901593	0.0910477007153015	0.0827631626660313	0.00587023635360559	-0.00054143699227354	0.027683572103147	-0.0165126291648918	0.437136943363894	0.00662462401383347	-0.00137673327153022
uncultured_f__Vicinamibacteraceae	-0.18055253853341	0.398515836984545	0.740384029504408	0.108137510879025	0.614991095914694	0.825694683380113	0.102022960058339	0.0612058218791723	0.128152850989748	0.446790854850771	-0.0174875359971897	0.000503874312911176	-0.0449277677637745	0.917081776458844	0.309918626187771	-0.00678654779598936
uncultured_f__Xanthobacteraceae	-0.483471074380165	0.0166904187807449	0.217348674665805	-0.729171215860227	5.29720582035064e-05	0.0110711601645328	0.276964465459915	0.244099213889911	0.00824884102498108	0.604326405368272	-0.0232962053768432	0.559604555262537	0.539586580501743	2.63525100817294e-05	1.16579785021518	-0.182861349957477
uncultured_o__Acidobacteriales	-0.0924110135685192	0.667579142172578	0.876013114981557	0.112859734923828	0.599538385726494	0.814820240356512	0.013307324150924	-0.0315423429331247	0.591432017089228	0.00612932107231537	-0.00036261882850736	0.0112241669783018	-0.0337201890681389	0.622223375937632	-0.00518056574740846	0.00183903579768497
uncultured_o__Actinomarinales	-0.757885595482408	1.78954678427438e-05	0.0112204583374004	-0.446910356832028	0.0285646833803108	0.22961610871096	0.232725580903261	0.197849470944318	0.0169645536912332	0.54033507698175	-0.0254149234389419	0.0767408029649176	0.0347744758269594	0.190027790441496	0.644074510853687	-0.0805912802334329
uncultured_o__Ardenticatenales	-0.446498477598956	0.0287292562344072	0.281456932171458	-0.350228418119023	0.0933883175432894	0.388296151884494	0.0954623847588745	0.0543470386115507	0.141817524960156	0.727439882282166	-0.0268939481439328	0.0427647639062134	-0.00074592864350409	0.332274058017962	0.897635869125805	-0.0994007368706996
uncultured_o__Azospirillales	-0.368444039352911	0.0764658973932559	0.44616094050005	-0.390944747539831	0.058897390885893	0.329720215048705	0.114843016699355	0.0746086083675072	0.105250952785592	0.335528372263655	-0.0113773162715855	0.195837689376523	0.159284857075456	0.030351796954636	0.578663599463561	-0.0820434310402895
uncultured_o__Chitinophagales	0.14734335092276	0.492043206827329	0.805301179953681	0.154825663991877	0.470066709537954	0.722793555259021	0.0172498399486501	-0.0274206218718658	0.5407122903211	0.00370599466651433	0.000691543346188806	0.0118073164184222	-0.0331105328352859	0.613268487035931	-0.003252773792586	0.00315944365088217
uncultured_o__Cyanobacteriales	0.00142420699533623	0.994730273075426	0.994730273075426	0.254276256173593	0.230517888874245	0.519816375753438	0.0019512660732145	-0.0434145854689121	0.837610804764104	0.00835426370316157	0.000330439663034961	0.041096216361958	-0.00249031925795284	0.342097659153886	-0.0243452590779124	0.00837419335948233
uncultured_o__Defluviicoccales	0.197654157419201	0.354554615417825	0.719304585665	0.123215903395428	0.566237770369553	0.787208607586939	0.0857386141321009	0.0441812784108327	0.164967733213142	-0.00253118085206648	0.000447151719248599	0.0240154857760031	-0.0203474466887239	0.469649813815565	-0.00388099042655046	0.0013068342381745
uncultured_o__Elsterales	-0.341536092923775	0.102383889595155	0.45496736974233	-0.36255381311193	0.0816612243033497	0.368356745598563	0.107208088142838	0.0666266376038758	0.118326667597661	0.0499333605892356	-0.00320180962313735	0.287348424369054	0.254955170931283	0.00693343642590148	0.143422582461227	-0.0289463814616959
uncultured_o__Frankiales	-0.34632141991399	0.0973556571937731	0.45496736974233	-0.165469227546003	0.439696680688964	0.692687986914524	0.135880649181409	0.0966024968714728	0.0763147113455164	0.334756995612758	-0.01289354891358	0.0208969899907488	-0.0236076922823991	0.500353161059804	0.331911558218277	-0.0279218168466857
uncultured_o__Gaiellales	-0.156576788710682	0.464997366177117	0.800983008103616	-0.324330403628971	0.122054452103358	0.420123504824406	0.00937072506332242	-0.0356578783428902	0.652727384475914	0.196160176881313	-0.00287140781673671	0.0659356140098411	0.0234781419193794	0.225803374566297	0.348902420997402	-0.0420606954104877
uncultured_o__Micavibrionales	0.127323165901913	0.553263764026554	0.829895646039831	-0.224516492007055	0.291550993856041	0.568439106951866	0.0173977236336456	-0.0272660162011886	0.538966899994194	0.00778899574979367	0.000853820084156552	0.0186300524534029	-0.0259776724350789	0.524800943094935	0.0367678849831278	-0.00487905071506886
uncultured_o__Microtrichales	0.0391644945698133	0.855823827267627	0.946347224773587	-0.0944504918993535	0.66066627168408	0.848847853167866	1.42656276655991e-05	-0.0454396313892587	0.986025292595151	0.0897886438866908	6.94765840009052e-05	0.048318163435223	0.00505989813682406	0.302039769611148	0.185994475461748	-0.0223283363157192
uncultured_o__Oligoflexales	-0.315450605251454	0.133218505432912	0.456437174352107	-0.353022811852563	0.0906256213929858	0.384210517979666	0.259557205248557	0.225900714578037	0.0109933207725729	0.0125407053411409	-0.00103839206815665	0.181190671135769	0.143972065278304	0.0380953551895054	0.023190198111027	-0.00479094158127101
uncultured_o__Rhizobiales	-0.324259858679006	0.122140373666788	0.456437174352107	-0.382269884733945	0.0652575882818393	0.342007060088841	0.104502599330438	0.0637981720272759	0.123352325358856	0.203686670317166	-0.00866334291878293	0.120686114843073	0.0807173018813943	0.0962490754235203	0.341490810464185	-0.0514113198260498
uncultured_o__Rhodospirillales	0.316198495131571	0.132250872753271	0.456437174352107	0.14926940431886	0.486337661511076	0.735098627588934	0.111569089389299	0.0711858661797221	0.110665999606051	0.00406725847987746	0.00268897671973116	0.00556290783763808	-0.0396387781697418	0.729066904281145	0.0153905267482814	0.00331569192445075
uncultured_o__Vicinamibacterales	-0.272233100586429	0.198115754625354	0.567208119406836	-0.00478468944784792	0.982297339239995	0.990328983972481	0.0777156678288429	0.0357936527301541	0.187122472503747	2.45319497693022	-0.0740613971381032	2.06405177567686e-05	-0.0454329667314362	0.983190749605824	1.7220164389583	0.0066650903892892
uncultured_o__Xanthomonadales	0.135581279727136	0.527596418160245	0.819646130024788	0.19588223252263	0.358972071835773	0.608312132543323	0.0161945461211388	-0.0285238836006276	0.553469194520364	-0.00107576464284767	0.000190684324875684	0.0330943100515286	-0.0108559485824928	0.394896872167592	-0.00570796320486055	0.00150527347870012
uncultured_p__Armatimonadota	-0.230551761761931	0.278427691185761	0.646840102137752	0.248474658465923	0.241693859880119	0.525069534660369	0.095689569212706	0.0545845496314654	0.141319657944216	0.316883598879929	-0.0106746393269676	0.0107368315938445	-0.0342296760609806	0.62992858589794	0.131113870023468	0.0197454539221473
uncultured_p__Desulfobacterota	0.116240249868721	0.588577804182726	0.838292683714924	-0.101151018695171	0.638146023547821	0.83706601833574	0.015515366610222	-0.029233934907495	0.561974934804919	0.00694818221216197	0.00104548454711001	0.0265586122529273	-0.0176887235537577	0.446737434773081	0.0491898422689198	-0.00755348597843464
UTBCD1	-0.708428588017432	0.000107089490882034	0.0223817035943451	-0.500766709853783	0.0126864778374932	0.176764924535739	0.43603369387692	0.410398861780417	0.000445430710450452	0.152031655401346	-0.00886152906111496	0.227414905343652	0.19229740104109	0.018464349210084	0.219183543950349	-0.0353399755831739
vadinHA49	0.191148175650126	0.37093094555151	0.728094021179263	-0.0819384691041677	0.703480071375841	0.865666867333048	0.0493222431148065	0.00610961780184316	0.296943012004631	-0.00100840948166994	0.000183584966648783	0.0131924817405619	-0.0316624054530488	0.593047330837432	0.00297695737168453	-0.000524308739771952
Vampirovibrio	-0.167497799927901	0.434029909343666	0.77531838506689	-0.27503061278411	0.19336242051615	0.488420709016737	0.0296224247015051	-0.0144856469029719	0.421288564809472	0.0171941891191329	-0.00116815061782669	0.0496001073984783	0.0064001122802273	0.295551176484432	0.0418301874594231	-0.00834714562654433
Vampirovibrionaceae	0.346485492636013	0.0971865726229157	0.45496736974233	0.226017960603035	0.288250631627814	0.568343226511444	0.146770149154396	0.10798697411596	0.0646226451472398	-0.00471294334644502	0.000574049669128369	0.0426202571437501	-0.000897003895170334	0.333110460113594	-0.00657645526251504	0.00170823170054732
Vampirovibrionales	-0.409029182439761	0.0471832191164691	0.343998585884025	-0.396050513015071	0.0553842803903573	0.31826661039211	0.247151611630749	0.212931230341238	0.0134520769696921	0.011974673066061	-0.00105602645782551	0.142563085862641	0.10358868067458	0.0689122155870263	0.0209080110770779	-0.00442899062036295
Variovorax	-0.247169200537725	0.244256654140223	0.603717887177038	-0.273578903262584	0.195819243375363	0.488420709016737	0.050894258811083	0.00775308875704139	0.289172340301112	0.131717097687826	-0.00530312888788784	0.0610957284574433	0.0184182615691453	0.244244242379164	0.218703667034163	-0.0320856875568076
Vermiphilaceae	-0.225968799545226	0.288358319588959	0.655074088068645	-0.105475048281416	0.623774687784058	0.827680122422713	0.0290168499981988	-0.0151187477291557	0.426147572176766	0.00105166047287614	-8.50813712505235e-05	0.0201229783057418	-0.0244168863167245	0.508481067046814	0.00191871065205965	-0.000391258349894338
Verrucomicrobium	0.302411649193013	0.150915648965335	0.487400572716099	0.180488787832684	0.398685200125386	0.652677860257486	0.156261109042802	0.11790934127202	0.0558910892645578	-0.0128212095630163	0.00158327089049745	0.0452575300240419	0.00186014502513487	0.318255680060453	-0.017934505510114	0.0047052569084383
VHS-B3-70	0.152540328350845	0.476724995075783	0.800983008103616	0.166581504711466	0.436584684006513	0.6895178762521	0.0415490647419049	-0.00201688686073576	0.339395105264439	-0.00173058925677562	0.000337003817685427	0.0397337062602942	-0.00391476163696525	0.350398434071318	-0.006320819621591	0.00181987631979105
Vicinamibacter	-0.25998869262992	0.219852738750713	0.58909259485768	-0.0670309767162715	0.755646144527192	0.892260136758096	0.121614587057068	0.0816879773778443	0.0948924984962934	0.177309736842776	-0.00784126508027212	0.0322946360992519	-0.0116919713507821	0.40076518557101	0.198398687306252	-0.022313445666031
Vicinamibacteraceae	-0.363201391909526	0.0810773651057864	0.45496736974233	-0.130519907373549	0.543260697050361	0.765448218091183	0.161110748560491	0.122979418949605	0.0518888008612525	3.51284442330301	-0.138830517354462	0.0140368548453038	-0.0307796517526369	0.58137257320439	3.1640233340428	-0.226290191425179
Vulgatibacter	-0.182478269546533	0.393418867834971	0.740384029504408	-0.265237121838789	0.21034869545063	0.496329080433172	0.0605127792668163	0.0178088146880353	0.246579935487297	0.00599766643206339	-0.00045180451623281	0.167102669168367	0.129243699585111	0.0473300238282541	0.0194524961891006	-0.00414597665545378
WCHB1-32	0.323397980181148	0.123193665886504	0.456437174352107	0.483915497134438	0.0165759904189531	0.196097094201577	0.0916960187790354	0.0504094741780824	0.150346557652201	-0.0155223432843769	0.00238329003872307	0.251043896983154	0.217000437755115	0.0126296384161906	-0.0860954123834739	0.0217763271684087
WD2101_soil_group	-0.0817047816502835	0.704288572255425	0.883738340218408	-0.0393478978554205	0.855155595405241	0.929573348329969	0.0105208529122125	-0.0344554719554142	0.633411596388145	0.00262300195486095	-0.000147638308772899	0.0010005844925841	-0.0444084798486619	0.883346487568333	0.00229817335922401	-0.000251425088727385
WN-HWB-116	0.225968799545226	0.288358319588959	0.655074088068645	0.045203592120607	0.833873446779616	0.915654380264131	0.0303947692208083	-0.0136781958146095	0.41520625211031	-0.00058173631512439	8.70831747676665e-05	0.00786960215132737	-0.0372272341145214	0.68018807974271	-0.000802611549724458	0.00024469176752677
WPS-2	0.352868871533466	0.0907762060685543	0.45496736974233	0.305711279750087	0.146287830297859	0.434703647377999	0.0688426639145353	0.0265173304561052	0.215489648833998	0.0234110630791762	0.00276291202705403	0.0906425969579166	0.0493081695469129	0.152827988596012	-0.0252913183205505	0.0175070323481367
WS2	-0.479731289478881	0.0176790788005679	0.217348674665805	-0.427266250515939	0.0372993882598031	0.265758141351097	0.275294701829554	0.242353551912715	0.00848106466630036	0.0892962353279834	-0.0067065730368689	0.211881540320594	0.17605797397153	0.0236102500245856	0.164699900677501	-0.0324905029102577
WWE3	0.134302784897974	0.531532874292303	0.822891635015491	0.0515912766632636	0.810786699210244	0.915654380264131	0.00281064277303039	-0.042516146191832	0.805659302097079	0.00443820851581524	0.000202118848993278	3.47153158529422e-05	-0.0454182521697901	0.978201418216652	0.00582500989782412	0.000124043123150499
WWH38	-0.0603009735272425	0.779556094820364	0.9087127673692	0.176860872499364	0.408389506364325	0.659949021882556	0.00171662844740483	-0.0436598884413495	0.847568255390191	0.0019158024909359	-7.31012042426273e-05	0.0396680625475978	-0.00398338915478402	0.350804920767554	-0.00708149424666827	0.00194050610999468
WX65	-0.267875538586085	0.205676993860877	0.575711942637366	-0.260246264193725	0.219379746647606	0.506441117001981	0.0536977178170308	0.0106839777178049	0.275914978334384	0.0287967405414161	-0.00154080311295681	0.0391869327473755	-0.00448638849138017	0.353803086421294	0.0452817241818166	-0.00726855380905431
YC-ZSS-LKJ147	-0.572837427566208	0.00343699469897431	0.116145920806219	-0.280255552061672	0.184694430359362	0.4847745824445	0.370821615127046	0.342222597632821	0.0015881619678187	0.131736287878046	-0.00808790854470968	0.106423154053505	0.065806024692301	0.119762547417052	0.157387911524071	-0.0239265408289679
